k,period_N0_over_k,divisor_count_tau,prime_factorization,factor_pairs,eta_like_weight_lambda_0_015,resonance_score,scale_label
9524,1.999475010500,6,2*2*2381,1x9524; 2x4762; 4x2381,2.904791131040e-16,54.970051199969,annual/subannual harmonic scale
9525,1.999265091864,12,3*5*5*127,1x9525; 3x3175; 5x1905; 15x635; 25x381; 75x127,5.063934170497e-02,115.508720383087,annual/subannual harmonic scale
9526,1.999055217300,8,2*11*433,1x9526; 2x4763; 11x866; 22x433,1.088211721874e-03,73.374841780187,annual/subannual harmonic scale
9527,1.998845386795,4,7*1361,1x9527; 7x1361,1.225398181063e-09,36.647960489049,annual/subannual harmonic scale
9528,1.998635600336,16,2*2*2*3*397,1x9528; 2x4764; 3x3176; 4x2382; 6x1588; 8x1191; 12x794; 24x397,1.814596649338e-03,146.859529061501,annual/subannual harmonic scale
9529,1.998425857907,4,13*733,1x9529; 13x733,1.381162402088e-05,36.649306166039,annual/subannual harmonic scale
9530,1.998216159496,8,2*5*953,1x9530; 2x4765; 5x1906; 10x953,5.328641450089e-07,73.298478441611,annual/subannual harmonic scale
9531,1.998006505089,8,3*3*3*353,1x9531; 3x3177; 9x1059; 27x353,3.346075764300e-03,73.544543645767,annual/subannual harmonic scale
9532,1.997796894671,6,2*2*2383,1x9532; 2x4766; 4x2383,2.818941579009e-16,54.975088454961,annual/subannual harmonic scale
9533,1.997587328228,2,9533,1x9533,7.790155791760e-63,18.325239271530,annual/subannual harmonic scale
9534,1.997377805748,16,2*3*7*227,1x9534; 2x4767; 3x3178; 6x1589; 7x1362; 14x681; 21x454; 42x227,1.852009547348e-02,149.318704814491,annual/subannual harmonic scale
9535,1.997168327216,4,5*1907,1x9535; 5x1907,3.502952586190e-13,36.651317557233,annual/subannual harmonic scale
9536,1.996958892617,14,2*2*2*2*2*2*149,1x9536; 2x4768; 4x2384; 8x1192; 16x596; 32x298; 64x149,4.815303006826e-02,134.458202172174,annual/subannual harmonic scale
9537,1.996749501940,12,3*11*17*17,1x9537; 3x3179; 11x867; 17x561; 33x289; 51x187,3.631594101087e-02,113.949641835032,annual/subannual harmonic scale
9538,1.996540155169,8,2*19*251,1x9538; 2x4769; 19x502; 38x251,1.350550889286e-02,74.295174872599,annual/subannual harmonic scale
9539,1.996330852291,2,9539,1x9539,7.119666316211e-63,18.326497528885,annual/subannual harmonic scale
9540,1.996121593291,36,2*2*3*3*5*53,1x9540; 2x4770; 3x3180; 4x2385; 5x1908; 6x1590; 9x1060; 10x954; 12x795; 15x636; 18x530; 20x477; 30x318; 36x265; 45x212; 53x180; 60x159; 90x106,1.590909487465e-01,382.361767042087,annual/subannual harmonic scale
9541,1.995912378157,8,7*29*47,1x9541; 7x1363; 29x329; 47x203,2.817187835547e-02,75.372881768352,annual/subannual harmonic scale
9542,1.995703206875,8,2*13*367,1x9542; 2x4771; 13x734; 26x367,2.766782338794e-03,73.511334121482,annual/subannual harmonic scale
9543,1.995494079430,4,3*3181,1x9543; 3x3181,1.811738629253e-21,36.654671855111,annual/subannual harmonic scale
9544,1.995284995809,8,2*2*2*1193,1x9544; 2x4772; 4x2386; 8x1193,1.500323515592e-08,73.310182989169,annual/subannual harmonic scale
9545,1.995075955998,8,5*23*83,1x9545; 5x1909; 23x415; 83x115,5.270510774440e-02,77.174885187452,annual/subannual harmonic scale
9546,1.994866959983,16,2*3*37*43,1x9546; 2x4773; 3x3182; 6x1591; 37x258; 43x222; 74x129; 86x111,1.304284853985e-01,165.747625165167,annual/subannual harmonic scale
9547,1.994658007751,2,9547,1x9547,6.314577558454e-63,18.328173974917,annual/subannual harmonic scale
9548,1.994449099288,24,2*2*7*11*31,1x9548; 2x4774; 4x2387; 7x1364; 11x868; 14x682; 22x434; 28x341; 31x308; 44x217; 62x154; 77x124,1.193865973068e-01,246.198561167632,annual/subannual harmonic scale
9549,1.994240234580,6,3*3*1061,1x9549; 3x3183; 9x1061,1.070467694843e-07,54.985784486899,annual/subannual harmonic scale
9550,1.994031413613,12,2*5*5*191,1x9550; 2x4775; 5x1910; 10x955; 25x382; 50x191,2.914912370291e-02,113.178424830345,annual/subannual harmonic scale
9551,1.993822636373,2,9551,1x9551,5.946845189119e-63,18.329011671265,annual/subannual harmonic scale
9552,1.993613902848,20,2*2*2*2*3*199,1x9552; 2x4776; 3x3184; 4x2388; 6x1592; 8x1194; 12x796; 16x597; 24x398; 48x199,2.648926124696e-02,188.147485651361,annual/subannual harmonic scale
9553,1.993405213022,4,41*233,1x9553; 41x233,1.640777452629e-02,37.260351097800,annual/subannual harmonic scale
9554,1.993196566883,8,2*17*281,1x9554; 2x4777; 17x562; 34x281,9.039817343041e-03,73.981345233285,annual/subannual harmonic scale
9555,1.992987964417,24,3*5*7*7*13,1x9555; 3x3185; 5x1911; 7x1365; 13x735; 15x637; 21x455; 35x273; 39x245; 49x195; 65x147; 91x105,1.450217235330e-01,251.856903761038,annual/subannual harmonic scale
9556,1.992779405609,6,2*2*2389,1x9556; 2x4778; 4x2389,2.576318618514e-16,54.990174895597,annual/subannual harmonic scale
9557,1.992570890447,4,19*503,1x9557; 19x503,3.976254802895e-04,36.675112279436,annual/subannual harmonic scale
9558,1.992362418916,20,2*3*3*3*3*59,1x9558; 2x4779; 3x3186; 6x1593; 9x1062; 18x531; 27x354; 54x177; 59x162; 81x118,1.217080205406e-01,205.614428425495,annual/subannual harmonic scale
9559,1.992153991003,6,11*11*79,1x9559; 11x869; 79x121,4.978891896906e-02,57.730053157783,annual/subannual harmonic scale
9560,1.991945606695,16,2*2*2*5*239,1x9560; 2x4780; 4x2390; 5x1912; 8x1195; 10x956; 20x478; 40x239,1.579265821538e-02,148.963110151551,annual/subannual harmonic scale
9561,1.991737265976,4,3*3187,1x9561; 3x3187,1.655804432835e-21,36.662208756744,annual/subannual harmonic scale
9562,1.991528968835,8,2*7*683,1x9562; 2x4781; 7x1366; 14x683,2.880503003798e-05,73.327366250944,annual/subannual harmonic scale
9563,1.991320715257,4,73*131,1x9563; 73x131,4.688769521999e-02,38.382091008847,annual/subannual harmonic scale
9564,1.991112505228,12,2*2*3*797,1x9564; 2x4782; 3x3188; 4x2391; 6x1594; 12x797,5.368333849489e-06,109.990981047629,annual/subannual harmonic scale
9565,1.990904338735,4,5*1913,1x9565; 5x1913,3.201457609046e-13,36.663881696973,annual/subannual harmonic scale
9566,1.990696215764,4,2*4783,1x9566; 2x4783,6.737729345536e-32,36.664299822713,annual/subannual harmonic scale
9567,1.990488136302,6,3*3*1063,1x9567; 3x3189; 9x1063,1.038830593268e-07,54.997082570407,annual/subannual harmonic scale
9568,1.990280100334,24,2*2*2*2*2*13*23,1x9568; 2x4784; 4x2392; 8x1196; 13x736; 16x598; 23x416; 26x368; 32x299; 46x208; 52x184; 92x104,1.152115520055e-01,245.336298957698,annual/subannual harmonic scale
9569,1.990072107848,4,7*1367,1x9569; 7x1367,1.119929612048e-09,36.665553978851,annual/subannual harmonic scale
9570,1.989864158830,32,2*3*5*11*29,1x9570; 2x4785; 3x3190; 5x1914; 6x1595; 10x957; 11x870; 15x638; 22x435; 29x330; 30x319; 33x290; 55x174; 58x165; 66x145; 87x110,1.806699361470e-01,346.323285509593,annual/subannual harmonic scale
9571,1.989656253265,4,17*563,1x9571; 17x563,1.665858109876e-04,36.672497896393,annual/subannual harmonic scale
9572,1.989448391141,6,2*2*2393,1x9572; 2x4786; 4x2393,2.426285502129e-16,55.000211489678,annual/subannual harmonic scale
9573,1.989240572443,4,3*3191,1x9573; 3x3191,1.559377889395e-21,36.667225479810,annual/subannual harmonic scale
9574,1.989032797159,4,2*4787,1x9574; 2x4787,6.345354534515e-32,36.667643256195,annual/subannual harmonic scale
9575,1.988825065274,6,5*5*383,1x9575; 5x1915; 25x383,2.198455963353e-03,55.123011159445,annual/subannual harmonic scale
9576,1.988617376775,48,2*2*2*3*3*7*19,1x9576; 2x4788; 3x3192; 4x2394; 6x1596; 7x1368; 8x1197; 9x1064; 12x798; 14x684; 18x532; 19x504; 21x456; 24x399; 28x342; 36x266; 38x252; 42x228; 56x171; 57x168; 63x152; 72x133; 76x126; 84x114,3.012098148468e-01,572.560612217106,annual/subannual harmonic scale
9577,1.988409731649,4,61*157,1x9577; 61x157,3.800642707517e-02,38.062550057661,annual/subannual harmonic scale
9578,1.988202129881,4,2*4789,1x9578; 2x4789,6.157820966802e-32,36.669313925532,annual/subannual harmonic scale
9579,1.987994571458,8,3*31*103,1x9579; 3x3193; 31x309; 93x103,5.896247530387e-02,77.663739241752,annual/subannual harmonic scale
9580,1.987787056367,12,2*2*5*479,1x9580; 2x4790; 4x2395; 5x1916; 10x958; 20x479,5.619375311879e-04,110.072265994800,annual/subannual harmonic scale
9581,1.987579584595,8,11*13*67,1x9581; 11x871; 13x737; 67x143,4.286693007236e-02,76.485042156692,annual/subannual harmonic scale
9582,1.987372156126,8,2*3*1597,1x9582; 2x4791; 3x3194; 6x1597,3.609019118061e-11,73.341967797397,annual/subannual harmonic scale
9583,1.987164770949,6,7*37*37,1x9583; 7x1369; 37x259,1.179593960658e-02,55.655962374338,annual/subannual harmonic scale
9584,1.986957429048,10,2*2*2*2*599,1x9584; 2x4792; 4x2396; 8x1198; 16x599,9.855864927080e-05,91.688582367072,annual/subannual harmonic scale
9585,1.986750130412,16,3*3*3*5*71,1x9585; 3x3195; 5x1917; 9x1065; 15x639; 27x355; 45x213; 71x135,6.966240172340e-02,156.907647798218,annual/subannual harmonic scale
9586,1.986542875026,4,2*4793,1x9586; 2x4793,5.799217390696e-32,36.672653172308,annual/subannual harmonic scale
9587,1.986335662877,2,9587,1x9587,3.465513641098e-63,18.336535191109,annual/subannual harmonic scale
9588,1.986128493951,24,2*2*3*17*47,1x9588; 2x4794; 3x3196; 4x2397; 6x1598; 12x799; 17x564; 34x282; 47x204; 51x188; 68x141; 94x102,1.561777239645e-01,254.406416182789,annual/subannual harmonic scale
9589,1.985921368234,4,43*223,1x9589; 43x223,1.849971411982e-02,37.352361423590,annual/subannual harmonic scale
9590,1.985714285714,16,2*5*7*137,1x9590; 2x4795; 5x1918; 7x1370; 10x959; 14x685; 35x274; 70x137,5.455906627889e-02,154.700954008212,annual/subannual harmonic scale
9591,1.985507246377,8,3*23*139,1x9591; 3x3197; 23x417; 69x139,4.551753645724e-02,76.688165093237,annual/subannual harmonic scale
9592,1.985300250209,16,2*2*2*11*109,1x9592; 2x4796; 4x2398; 8x1199; 11x872; 22x436; 44x218; 88x109,7.276259307566e-02,157.374940860901,annual/subannual harmonic scale
9593,1.985093297196,4,53*181,1x9593; 53x181,2.989691443693e-02,37.772059188030,annual/subannual harmonic scale
9594,1.984886387325,24,2*3*3*13*41,1x9594; 2x4797; 3x3198; 6x1599; 9x1066; 13x738; 18x533; 26x369; 39x246; 41x234; 78x123; 82x117,1.326029719438e-01,249.236009149100,annual/subannual harmonic scale
9595,1.984679520584,8,5*19*101,1x9595; 5x1919; 19x505; 95x101,5.325160261002e-02,77.258967839436,annual/subannual harmonic scale
9596,1.984472696957,6,2*2*2399,1x9596; 2x4798; 4x2399,2.217457984767e-16,55.015234971706,annual/subannual harmonic scale
9597,1.984265916432,8,3*7*457,1x9597; 3x3199; 7x1371; 21x457,7.693237859371e-04,73.410913525753,annual/subannual harmonic scale
9598,1.984059178996,4,2*4799,1x9598; 2x4799,5.300085623524e-32,36.677656821454,annual/subannual harmonic scale
9599,1.983852484634,4,29*331,1x9599; 29x331,4.516580942613e-03,36.843732997650,annual/subannual harmonic scale
9600,1.983645833333,48,2*2*2*2*2*2*2*3*5*5,1x9600; 2x4800; 3x3200; 4x2400; 5x1920; 6x1600; 8x1200; 10x960; 12x800; 15x640; 16x600; 20x480; 24x400; 25x384; 30x320; 32x300; 40x240; 48x200; 50x192; 60x160; 64x150; 75x128; 80x120; 96x100,3.099611615539e-01,576.568770806548,annual/subannual harmonic scale
9601,1.983439225081,2,9601,1x9601,2.809090761669e-63,18.339453378182,annual/subannual harmonic scale
9602,1.983232659863,4,2*4801,1x9602; 2x4801,5.143444420773e-32,36.679323314552,annual/subannual harmonic scale
9603,1.983026137665,12,3*3*11*97,1x9603; 3x3201; 9x1067; 11x873; 33x291; 97x99,6.061805329344e-02,116.709582759392,annual/subannual harmonic scale
9604,1.982819658476,15,2*2*7*7*7*7,1x9604; 2x4802; 4x2401; 7x1372; 14x686; 28x343; 49x196; 98x98,8.207225229468e-02,148.839672536021,annual/subannual harmonic scale
9605,1.982613222280,8,5*17*113,1x9605; 5x1921; 17x565; 85x113,5.146497278843e-02,77.136674812512,annual/subannual harmonic scale
9606,1.982406829065,8,2*3*1601,1x9606; 2x4803; 3x3202; 6x1601,3.398846206409e-11,73.361978229771,annual/subannual harmonic scale
9607,1.982200478818,4,13*739,1x9607; 13x739,1.262287391193e-05,36.681868479795,annual/subannual harmonic scale
9608,1.981994171524,8,2*2*2*1201,1x9608; 2x4804; 4x2402; 8x1201,1.330667584963e-08,73.363644482444,annual/subannual harmonic scale
9609,1.981787907170,4,3*3203,1x9609; 3x3203,1.302501899345e-21,36.682238007857,annual/subannual harmonic scale
9610,1.981581685744,12,2*5*31*31,1x9610; 2x4805; 5x1922; 10x961; 31x310; 62x155,4.458727110586e-02,114.954701003554,annual/subannual harmonic scale
9611,1.981375507231,4,7*1373,1x9611; 7x1373,1.023538597759e-09,36.683070424972,annual/subannual harmonic scale
9612,1.981169371619,24,2*2*3*3*3*89,1x9612; 2x4806; 3x3204; 4x2403; 6x1602; 9x1068; 12x801; 18x534; 27x356; 36x267; 54x178; 89x108,9.696366815783e-02,241.442711551864,annual/subannual harmonic scale
9613,1.980963278893,2,9613,1x9613,2.346349834372e-63,18.341951296908,annual/subannual harmonic scale
9614,1.980757229041,16,2*11*19*23,1x9614; 2x4807; 11x874; 19x506; 22x437; 23x418; 38x253; 46x209,3.727806749877e-02,152.207356552820,annual/subannual harmonic scale
9615,1.980551222049,8,3*5*641,1x9615; 3x3205; 5x1923; 15x641,5.327731139409e-05,73.373378182260,annual/subannual harmonic scale
9616,1.980345257903,10,2*2*2*2*601,1x9616; 2x4808; 4x2404; 8x1202; 16x601,9.564540176217e-05,91.721648362039,annual/subannual harmonic scale
9617,1.980139336591,4,59*163,1x9617; 59x163,3.579310506766e-02,37.998656823099,annual/subannual harmonic scale
9618,1.979933458099,16,2*3*7*229,1x9618; 2x4809; 3x3206; 6x1603; 7x1374; 14x687; 21x458; 42x229,1.794798580786e-02,149.377687372889,annual/subannual harmonic scale
9619,1.979727622414,2,9619,1x9619,2.144402285189e-63,18.343199087320,annual/subannual harmonic scale
9620,1.979521829522,24,2*2*5*13*37,1x9620; 2x4810; 4x2405; 5x1924; 10x962; 13x740; 20x481; 26x370; 37x260; 52x185; 65x148; 74x130,1.312456955703e-01,249.010802214135,annual/subannual harmonic scale
9621,1.979316079410,6,3*3*1069,1x9621; 3x3207; 9x1069,9.494196754017e-08,55.030849758293,annual/subannual harmonic scale
9622,1.979110372064,8,2*17*283,1x9622; 2x4811; 17x566; 34x283,8.767800309090e-03,74.018630659881,annual/subannual harmonic scale
9623,1.978904707472,2,9623,1x9623,2.019522017928e-63,18.344030515309,annual/subannual harmonic scale
9624,1.978699085619,16,2*2*2*3*401,1x9624; 2x4812; 3x3208; 4x2406; 6x1604; 8x1203; 12x802; 24x401,1.708613143437e-03,147.004652200072,annual/subannual harmonic scale
9625,1.978493506494,16,5*5*5*7*11,1x9625; 5x1925; 7x1375; 11x875; 25x385; 35x275; 55x175; 77x125,9.175805052042e-02,160.221573693711,annual/subannual harmonic scale
9626,1.978287970081,4,2*4813,1x9626; 2x4813,4.296165908722e-32,36.689307719112,annual/subannual harmonic scale
9627,1.978082476369,4,3*3209,1x9627; 3x3209,1.190397104687e-21,36.689723195612,annual/subannual harmonic scale
9628,1.977877025343,12,2*2*29*83,1x9628; 2x4814; 4x2407; 29x332; 58x166; 83x116,8.972410030662e-02,119.946384922710,annual/subannual harmonic scale
9629,1.977671616990,2,9629,1x9629,1.845704151526e-63,18.345277009584,annual/subannual harmonic scale
9630,1.977466251298,24,2*3*3*5*107,1x9630; 2x4815; 3x3210; 5x1926; 6x1605; 9x1070; 10x963; 15x642; 18x535; 30x321; 45x214; 90x107,7.809868120475e-02,237.338914115226,annual/subannual harmonic scale
9631,1.977260928253,2,9631,1x9631,1.791155350101e-63,18.345692335097,annual/subannual harmonic scale
9632,1.977055647841,24,2*2*2*2*2*7*43,1x9632; 2x4816; 4x2408; 7x1376; 8x1204; 14x688; 16x602; 28x344; 32x301; 43x224; 56x172; 86x112,1.129052659851e-01,245.006984170304,annual/subannual harmonic scale
9633,1.976850410049,12,3*13*13*19,1x9633; 3x3211; 13x741; 19x507; 39x247; 57x169,4.780032158353e-02,115.338344497451,annual/subannual harmonic scale
9634,1.976645214864,4,2*4817,1x9634; 2x4817,4.045976683228e-32,36.692630323394,annual/subannual harmonic scale
9635,1.976440062273,8,5*41*47,1x9635; 5x1927; 41x235; 47x205,3.874554292986e-02,76.229474845682,annual/subannual harmonic scale
9636,1.976234952262,24,2*2*3*11*73,1x9636; 2x4818; 3x3212; 4x2409; 6x1606; 11x876; 12x803; 22x438; 33x292; 44x219; 66x146; 73x132,1.157759519468e-01,245.650085208247,annual/subannual harmonic scale
9637,1.976029884819,4,23*419,1x9637; 23x419,1.320163086021e-03,36.742317488836,annual/subannual harmonic scale
9638,1.975824859929,8,2*61*79,1x9638; 2x4819; 61x158; 79x122,8.648642058042e-02,79.735696880202,annual/subannual harmonic scale
9639,1.975619877581,20,3*3*3*3*7*17,1x9639; 3x3213; 7x1377; 9x1071; 17x567; 21x459; 27x357; 51x189; 63x153; 81x119,1.203293610295e-01,205.550780112328,annual/subannual harmonic scale
9640,1.975414937759,16,2*2*2*5*241,1x9640; 2x4820; 4x2410; 5x1928; 8x1205; 10x964; 20x482; 40x241,1.530952436764e-02,149.027621230461,annual/subannual harmonic scale
9641,1.975210040452,4,31*311,1x9641; 31x311,5.916560473682e-03,36.912646693815,annual/subannual harmonic scale
9642,1.975005185646,8,2*3*1607,1x9642; 2x4821; 3x3214; 6x1607,3.106311541968e-11,73.391900342363,annual/subannual harmonic scale
9643,1.974800373328,2,9643,1x9643,1.496098707949e-63,18.348182478602,annual/subannual harmonic scale
9644,1.974595603484,6,2*2*2411,1x9644; 2x4822; 4x2411,1.852176599732e-16,55.045169552039,annual/subannual harmonic scale
9645,1.974390876102,8,3*5*643,1x9645; 3x3215; 5x1929; 15x643,5.170272886630e-05,73.398183495216,annual/subannual harmonic scale
9646,1.974186191167,16,2*7*13*53,1x9646; 2x4823; 7x1378; 13x742; 14x689; 26x371; 53x182; 91x106,8.416170494117e-02,159.144569625975,annual/subannual harmonic scale
9647,1.973981548668,4,11*877,1x9647; 11x877,1.641336022349e-06,36.698083909656,annual/subannual harmonic scale
9648,1.973776948590,30,2*2*2*2*3*3*67,1x9648; 2x4824; 3x3216; 4x2412; 6x1608; 8x1206; 9x1072; 12x804; 16x603; 18x536; 24x402; 36x268; 48x201; 67x144; 72x134,1.240733687561e-01,309.388028322075,annual/subannual harmonic scale
9649,1.973572390921,2,9649,1x9649,1.367331265438e-63,18.349426388666,annual/subannual harmonic scale
9650,1.973367875648,12,2*5*5*193,1x9650; 2x4825; 5x1930; 10x965; 25x386; 50x193,2.822357330401e-02,113.205155170341,annual/subannual harmonic scale
9651,1.973163402756,4,3*3217,1x9651; 3x3217,1.055787519956e-21,36.699681706980,annual/subannual harmonic scale
9652,1.972958972234,12,2*2*19*127,1x9652; 2x4826; 4x2413; 19x508; 38x254; 76x127,6.049056505794e-02,116.760316975835,annual/subannual harmonic scale
9653,1.972754584067,6,7*7*197,1x9653; 7x1379; 49x197,2.497200297772e-02,56.425493582242,annual/subannual harmonic scale
9654,1.972550238243,8,2*3*1609,1x9654; 2x4827; 3x3218; 6x1609,3.014506161710e-11,73.401849561114,annual/subannual harmonic scale
9655,1.972345934749,4,5*1931,1x9655; 5x1931,2.443927090734e-13,36.701339051118,annual/subannual harmonic scale
9656,1.972141673571,16,2*2*2*17*71,1x9656; 2x4828; 4x2414; 8x1207; 17x568; 34x284; 68x142; 71x136,9.631158664870e-02,160.946229484164,annual/subannual harmonic scale
9657,1.971937454696,12,3*3*29*37,1x9657; 3x3219; 9x1073; 29x333; 37x261; 87x111,6.713381139807e-02,117.498371562837,annual/subannual harmonic scale
9658,1.971733278111,8,2*11*439,1x9658; 2x4829; 11x878; 22x439,9.943983584262e-04,73.478157191238,annual/subannual harmonic scale
9659,1.971529143804,4,13*743,1x9659; 13x743,1.188777496216e-05,36.703432025780,annual/subannual harmonic scale
9660,1.971325051760,48,2*2*3*5*7*23,1x9660; 2x4830; 3x3220; 4x2415; 5x1932; 6x1610; 7x1380; 10x966; 12x805; 14x690; 15x644; 20x483; 21x460; 23x420; 28x345; 30x322; 35x276; 42x230; 46x210; 60x161; 69x140; 70x138; 84x115; 92x105,2.858850730665e-01,566.356400985986,annual/subannual harmonic scale
9661,1.971121001967,2,9661,1x9661,1.142091075152e-63,18.351911890229,annual/subannual harmonic scale
9662,1.970916994411,4,2*4831,1x9662; 2x4831,3.279604958987e-32,36.704237751997,annual/subannual harmonic scale
9663,1.970713029080,4,3*3221,1x9663; 3x3221,9.943032412951e-22,36.704651680698,annual/subannual harmonic scale
9664,1.970509105960,14,2*2*2*2*2*2*151,1x9664; 2x4832; 4x2416; 8x1208; 16x604; 32x302; 64x151,4.651812109428e-02,134.443806879791,annual/subannual harmonic scale
